time,tAve,hAve,cAve,wAve,load
0.9130434782608695,0.14696133546947043,0.7603354883141012,0.20564756157928707,0.07014334749560923,
0.9565217391304348,0.14707555522202273,0.7609882261235132,0.2078093376192893,0.07014334749560923,
1.0,0.1413642967174754,0.7608028107457673,0.20240489751928367,0.07014334749560923,
0.0,0.12182435382599499,0.79197719012455,0.13167409189741278,0.07014334749560923,
0.043478260869565216,0.10283863632474433,0.7334540425282334,0.06310506231554411,0.08195658035694767,
0.08695652173913043,0.0978568056497687,0.7377413001401969,0.041427774749202645,0.08195658035694767,
0.13043478260869565,0.08275412214689216,0.7170674855215188,0.04304910677920434,0.07693540981933991,
0.17391304347826086,0.08266801116156872,0.7170674855215188,0.0435895507892049,0.07693540981933991,
0.21739130434782608,0.08264493924652774,0.7164147477121067,0.05014850461492189,0.08267805478833108,
0.2608695652173913,0.06823435452839466,0.7090889482974895,0.02021730548715153,0.05948155867627662,
0.30434782608695654,0.06920416783931485,0.7077834726786657,0.02021730548715153,0.05948155867627662,
0.34782608695652173,0.0802225880330145,0.7054544284949379,0.006485328120006768,0.05948155867627662,
0.391304347826087,0.12342891679431338,0.7441929984882971,0.006485328120006768,0.08267805478833108,
0.43478260869565216,0.12965413667441716,0.7317909801094709,0.003242664060003384,0.08267805478833108,
0.4782608695652174,0.3501774579067654,0.7074958896437944,0.004323552080004511,0.09406131803904709,
0.5217391304347826,0.3545351280472339,0.6990102981214396,0.0021617760400022556,0.09406131803904709,
0.5652173913043478,0.3529949055104063,0.7061904140249706,0.003242664060003384,0.09406131803904709,
0.6086956521739131,0.3593185263563114,0.6924829200273205,0.0,0.09406131803904709,
0.6521739130434783,0.4247769673838347,0.6167010063514227,0.0,0.0758859924646004,
0.6956521739130435,0.3800199498214691,0.6489632820792254,0.0,0.06407275960326196,
0.7391304347826086,0.3738040659059682,0.5355666426383474,0.0,0.05905158906565419,
0.782608695652174,0.3155221446220507,0.6420120974074012,0.0,0.05653735998659079,
0.8260869565217391,0.25975639224295966,0.8472063767753995,0.0,0.05653735998659079,
0.8695652173913043,0.16546125373830775,0.771078228261466,0.0,0.06332942231032146,
0.9130434782608695,0.15103751185745073,0.6221045402171632,0.0,0.06332942231032146,
0.9565217391304348,0.16574030995154873,0.5785148985040007,0.0,0.06584365138938487,
1.0,0.13450400104608395,0.5396344289868564,0.0,0.04013292619826701,
0.0,0.12791488323253591,0.5464210102110898,0.0,0.0426471552773304,
0.043478260869565216,0.1327873752294267,0.5464210102110898,0.005404440100005639,0.028319693336928565,
0.08695652173913043,0.1245141368252406,0.5610593650847707,0.003242664060003384,0.06407275960326196,
0.13043478260869565,0.12542379407062362,0.5702601302070031,0.007025772130007331,0.0758859924646004,
0.17391304347826086,0.12201670839181841,0.5818750792272341,0.021617760400022556,0.06407275960326196,
0.21739130434782608,0.11492815603370561,0.6149376682691854,0.021617760400022556,0.06909393014086973,
0.2608695652173913,0.11086614201563158,0.6296195389968271,0.032426640600033835,0.06909393014086973,
0.30434782608695654,0.1138521875534913,0.644954147533881,0.030264864560031583,0.06909393014086973,
0.34782608695652173,0.1265604145185867,0.6474477951651995,0.04539729684004737,0.07014334749560923,
0.391304347826087,0.1701804294191225,0.6622242655753647,0.04755907288004963,0.05833011463427078,
0.43478260869565216,0.1879592214589184,0.6394503380046657,0.046478184860048496,0.05833011463427078,
0.4782608695652174,0.18991549278335507,0.6418645219026644,0.04972084892005189,0.05833011463427078,
0.5217391304347826,0.40362995297366194,0.6104158034445637,0.04972084892005189,0.06512217695800146,
0.5652173913043478,0.40757225974849653,0.608001619546565,0.04863996090005075,0.05330894409666301,
0.6086956521739131,0.429907574953292,0.515952344463932,0.06387578246893622,0.06010100642039369,
0.6521739130434783,0.4491950361351645,0.5334968015847339,0.07857116002782112,0.04828777355905524,
0.6956521739130435,0.44592107139589565,0.5543390036383038,0.06722183581780927,0.036474540697716794,
0.7391304347826086,0.36701635865555027,0.6625213085784885,0.0699240558678121,0.036474540697716794,
0.782608695652174,0.28541965345881054,0.7838945932497451,0.06181739571780363,0.05151618944898302,
0.8260869565217391,0.2415007443754942,0.7659925493290046,0.04550068612891704,0.04828777355905524,
0.8695652173913043,0.19761039023031915,0.7534959312676547,0.019996428370020865,0.045773544479991844,
0.9130434782608695,0.1878491088300852,0.7441248867168804,0.016213320300016917,0.045773544479991844,
0.9565217391304348,0.19085303306523352,0.7541486690770667,0.017294208320018045,0.045773544479991844,
1.0,0.1479534160594096,0.7120593783287263,0.011889768220012408,0.06940001020266873,
0.0,0.1428829164701367,0.7835502504053596,0.011349324210011842,0.05758677734133029,
0.043478260869565216,0.14025280797752201,0.659253835544128,0.006485328120006768,0.045773544479991844,
0.08695652173913043,0.13477802463958766,0.6606425588835725,0.05451591881747718,0.06332942231032146,
0.13043478260869565,0.11773891753996515,0.6823342660862031,0.05073281074747323,0.05151618944898302,
0.17391304347826086,0.11708840447038593,0.6854011877936139,0.05829902688748113,0.05151618944898302,
0.21739130434782608,0.1254830506226889,0.6971334404201741,0.10254024349744034,0.045773544479991844,
0.2608695652173913,0.11734446659866314,0.7059993226662733,0.1063233515674443,0.045773544479991844,
0.30434782608695654,0.12066817416243918,0.7176142716865044,0.10902557161744711,0.045773544479991844,
0.34782608695652173,0.12791817890128535,0.7130564589825237,0.11280867968745105,0.045773544479991844,
0.391304347826087,0.16701206751425388,0.7306311880017331,0.17534510091421193,0.045773544479991844,
0.43478260869565216,0.1852989772076029,0.6416696465566663,0.10686379557744484,0.06010100642039369,
0.4782608695652174,0.23109593098140438,0.6357704103545029,0.1731833248742097,0.06010100642039369,
0.782608695652174,0.29743727698772393,0.7952825030319199,0.08634572124994518,0.06010100642039369,
0.8260869565217391,0.2246525577461135,0.7094030192434674,0.11459919419014858,0.08372747214307058,
0.8695652173913043,0.16584297040931498,0.759958981577658,0.130850110595209,0.08979806003541785,
0.9130434782608695,0.16699218439856794,0.7698124845093022,0.1324714426252107,0.040030899511000674,
0.9565217391304348,0.16891130949655675,0.7790132496315344,0.1297692225752079,0.08979806003541785,
0.0,0.14557488071019134,0.754033257464388,0.18833612171112407,0.09302647592534563,
0.043478260869565216,0.1289548676468919,0.7371585660958523,0.24257946876703573,0.10483970878668407,
0.08695652173913043,0.12543569384260453,0.7310247226810308,0.24906479688704247,0.045773544479991844,
0.13043478260869565,0.11186607568383207,0.7050608938156404,0.24828781071614317,0.05833011463427078,
0.17391304347826086,0.11343818268715665,0.6835924418637651,0.25207091878614707,0.05581588555520737,
0.17391304347826086,0.1032735799506608,0.7111947372304619,0.2536922508161488,0.05833011463427078,
0.21739130434782608,0.09242574964735747,0.7276096741419337,0.548671290987587,0.05330894409666301,
0.2608695652173913,0.09456897422434428,0.7306765958493443,0.5508330670275893,0.05330894409666301,
0.30434782608695654,0.09538464812497786,0.700463349245,0.5616419472276005,0.05330894409666301,
0.34782608695652173,0.17195161212094492,0.8231534614969834,0.631705421984949,0.03011244798460855,
0.391304347826087,0.18388223161730846,0.7935929527020508,0.6398120821349574,0.03011244798460855,
0.43478260869565216,0.20812419959150835,0.7517647570774753,0.6306245339649479,0.05373891370728544,
0.4782608695652174,0.23260926146318375,0.7200738634321143,0.6342603906235315,0.03011244798460855,
0.5217391304347826,0.2907131242261024,0.7486864834081618,0.4341190919287429,0.05330894409666301,
0.5652173913043478,0.3078097670336301,0.7323869581093686,0.22624709413438102,0.05330894409666301,
0.6086956521739131,0.3270255594121445,0.7141292193823399,0.023779536440024816,0.04756629912767184,
0.6521739130434783,0.32664793599182207,0.7200700794448135,0.09068807138247144,0.045052070048608436,
0.6956521739130435,0.27406482404477905,0.7608501105870289,0.16563277377796992,0.04254512859006407,
0.7391304347826086,0.2278391202497068,0.8002754742755085,0.21733838374344416,0.0339603116186534,
0.782608695652174,0.2176955537367411,0.8231610294715851,0.2419528670163104,0.045773544479991844,
0.8260869565217391,0.18050262042587778,0.7833042912307986,0.3317793609915346,0.045773544479991844,
0.8695652173913043,0.14000335787872994,0.7612171573552201,0.42538896303676277,0.05079471501759961,
0.9130434782608695,0.1397285442276501,0.7724801955564636,0.4280911830867655,0.05330894409666301,
0.9565217391304348,0.14316221710744156,0.7719088134740221,0.43193538482746524,0.05079471501759961,
1.0,0.12852560832064755,0.7464350109641033,0.3699112105319223,0.04828777355905524,
0.0,0.12743461169909678,0.8328934448095994,0.35856188632191044,0.04828777355905524,
0.043478260869565216,0.12657911219520412,0.7440208270661044,0.3709920985519234,0.04828777355905524,
0.08695652173913043,0.11105589574012821,0.7131680866079014,0.2376324479450596,0.05330894409666301,
0.13043478260869565,0.11719612094394014,0.7291554329543671,0.2419560000250641,0.06512217695800146,
0.17391304347826086,0.11774367258143954,0.7346365385597766,0.2397942239850618,0.05330894409666301,
0.21739130434782608,0.10303545095370013,0.7062812297201931,0.21848976446040191,0.05905158906565419,
0.2608695652173913,0.09693211697114211,0.6692549139805088,0.21848976446040191,0.05905158906565419,
0.30434782608695654,0.09598758432700583,0.6986186554357925,0.21200443634039515,0.05905158906565419,
0.34782608695652173,0.10784911869639661,0.752614262226536,0.2902763940322449,0.07014334749560923,
0.391304347826087,0.12482123338108356,0.8193316343230351,0.35326710152828167,0.08769922532593884,
0.43478260869565216,0.2265537834548289,0.6866082797426133,0.14418106284188958,0.05330894409666301,
0.4782608695652174,0.2285773941376428,0.7814406774850864,0.2536953838249024,0.07014334749560923,
0.5217391304347826,0.3153620575595684,0.6917828823766468,0.0911329586254864,0.05330894409666301,
0.5652173913043478,0.3231967873205907,0.6637889443243029,0.12160460176325733,0.05330894409666301,
0.6086956521739131,0.3270032578032412,0.6231186488138146,0.26295969070937586,0.05833011463427078,
0.6521739130434783,0.34107043165090456,0.6118802065300268,0.23798961094297297,0.05833011463427078,
0.6956521739130435,0.2632751619657144,0.7588805451968904,0.18953136455063258,0.05833011463427078,
0.7391304347826086,0.3079633196615696,0.6864871921489832,0.17239067365954222,0.046516881772932325,
0.782608695652174,0.2607888953293612,0.7814217575485817,0.13176181614251428,0.05833011463427078,
0.8260869565217391,0.2011181712162355,0.6848752135587832,0.0828806135684343,0.05833011463427078,
0.8695652173913043,0.14845267225317935,0.7252390060978955,0.03950097436572238,0.05833011463427078,
0.9130434782608695,0.14587378206462456,0.7304495566112881,0.03950097436572238,0.05833011463427078,
0.9565217391304348,0.1321947963060146,0.7281488923323174,0.06172027244644122,0.05833011463427078,
1.0,0.11676446804891524,0.7260317514374424,0.08393957052716006,0.06407275960326196,
0.0,0.1233451503518771,0.7258463360596964,0.08393957052716006,0.06407275960326196,
0.043478260869565216,0.1143841032226187,0.7300238580399325,0.060025314710729305,0.07014334749560923,
0.08695652173913043,0.10514440208056224,0.7426737275869704,0.03178750681429404,0.08195658035694767,
0.13043478260869565,0.10054819392373966,0.7426737275869704,0.03394928285429629,0.08195658035694767,
0.17391304347826086,0.09872992872819147,0.7457406492943812,0.029625730774291783,0.05833011463427078,
0.21739130434782608,0.09498645722510377,0.7441646185835402,0.03394928285429629,0.08195658035694767,
0.2608695652173913,0.08529696913283764,0.734888173715289,0.0021617760400022556,0.05833011463427078,
0.30434782608695654,0.08452873219372647,0.7342354359058773,0.003242664060003384,0.05833011463427078,
0.34782608695652173,0.0811467484782037,0.7318212520078784,0.0,0.05833011463427078,
0.391304347826087,0.12886504633015908,0.7525745303598762,0.0,0.0758859924646004,
0.43478260869565216,0.1709667778403424,0.6583437865982523,0.018375096340019176,0.0758859924646004,
0.4782608695652174,0.17914801627348656,0.6192665497414591,0.011889768220012408,0.0758859924646004,
0.5217391304347826,0.34275417696419097,0.6234213677978898,0.024319980450025376,0.07014334749560923,
0.5652173913043478,0.34964641764964627,0.5969088607738634,0.018375096340019176,0.05833011463427078,
0.6086956521739131,0.392895860511301,0.5065056201671387,0.19630806248472657,0.06837245570948632,
0.6521739130434783,0.4002222149095132,0.49207916858231027,0.19630806248472657,0.07985774564746866,
0.6956521739130435,0.35698326570545985,0.559229807224767,0.15641859503355451,0.07411510067847749,
0.7391304347826086,0.33821016727661063,0.5941957418790904,0.03675019268003835,0.075164518033217,
0.782608695652174,0.28604282301187045,0.6801168495278531,0.03675019268003835,0.06335128517187855,
0.8260869565217391,0.23028473336829836,0.7640721757737781,0.03999285674004173,0.06335128517187855,
0.8695652173913043,0.1590104320941295,0.6741646375034765,0.0389119687200406,0.08025127715549596,
0.9130434782608695,0.16058217639989103,0.6624077889594603,0.04107374476004286,0.07483657510986089,
0.9565217391304348,0.1548729381854326,0.6748022393636847,0.02053687238002143,0.08025127715549596,
1.0,0.1329836593911517,0.6471810240604833,0.030264864560031583,0.05833011463427078,
0.0,0.13381613553562577,0.6269329080131609,0.017294208320018045,0.05833011463427078,
0.043478260869565216,0.12967553782930658,0.6249009068325566,0.031345752580032714,0.07014334749560923,
0.08695652173913043,0.12605343609984343,0.6116001914697574,0.009187548170009588,0.06762911841654581,
0.13043478260869565,0.13190526089604646,0.5908544810923616,0.014051544260014662,0.05581588555520737,
0.17391304347826086,0.13384314986148893,0.5770258995010813,0.017294208320018045,0.05833011463427078,
0.21739130434782608,0.11830099389223163,0.7138510963157209,0.022698648420023684,0.05833011463427078,
0.2608695652173913,0.10757358153128192,0.6173480681798832,0.026481756490027635,0.05833011463427078,
0.30434782608695654,0.10820554823438017,0.612126165704588,0.00972799218001015,0.05833011463427078,
0.34782608695652173,0.1054273901234982,0.6179894540273924,0.019996428370020865,0.05833011463427078,
0.391304347826087,0.13798855904196478,0.618685707690765,0.00972799218001015,0.05833011463427078,
0.43478260869565216,0.19750472720105566,0.5922223925016508,0.024860424460025943,0.06909393014086973,
0.4782608695652174,0.2728730131372066,0.5660258484172529,0.006485328120006768,0.06909393014086973,
0.5217391304347826,0.37519621719200025,0.5148114722926991,0.012970656240013536,0.08664980797119934,
0.5652173913043478,0.38244605298549894,0.5004966483332483,0.0,0.09239245294019051,
0.6086956521739131,0.3953367870130493,0.474432543804383,0.012970656240013536,0.09206451001683441,
0.6521739130434783,0.41421463567249706,0.44670159286945427,0.016642542499263745,0.09239245294019051,
0.6956521739130435,0.34227213320933614,0.5809725982559604,0.00972799218001015,0.09239245294019051,
0.7391304347826086,0.3770762811144634,0.5360907248795275,0.01269651797407122,0.075164518033217,
0.782608695652174,0.3210605922573808,0.6419799335153431,0.005078607189628488,0.075164518033217,
0.8260869565217391,0.278329895322348,0.6776610417695439,0.0,0.04015478905982408,
0.8695652173913043,0.245747424241325,0.7400873722667787,0.0,0.05196802192116254,
0.9130434782608695,0.20477583588265302,0.7888572925949262,0.0,0.05196802192116254,
0.9565217391304348,0.20081429767206307,0.7809903829962749,0.0,0.075164518033217,
1.0,0.1494748094784936,0.8496981324130675,0.0,0.05196802192116254,
0.0,0.13514533298824,0.8594646036367904,0.0,0.05196802192116254,
0.043478260869565216,0.14526924282166465,0.6598176496519679,0.0,0.06378125478250096,
0.08695652173913043,0.13853138350162875,0.6100203767716157,0.0,0.08195658035694767,
0.13043478260869565,0.12372338888845665,0.6317310039107508,0.0,0.07014334749560923,
0.17391304347826086,0.1337411440228568,0.5884100252959551,0.0,0.11034186227854745,
0.21739130434782608,0.12012051824204381,0.6049271298645522,0.0,0.0723296336513165,
0.2608695652173913,0.13132560164781087,0.5614358718212142,0.0,0.08955756855829004,
0.30434782608695654,0.12780117513631797,0.562826487154309,0.0,0.09918451526392119,
0.34782608695652173,0.15321755041345833,0.6130948664536283,0.0,0.09093492883638564,
0.391304347826087,0.1667734126352166,0.6895446538881416,0.0,0.061995787755340016,
0.43478260869565216,0.21039390709600006,0.527852984525384,0.012951858187491774,0.06512217695800146,
0.4782608695652174,0.28812440910725234,0.6755552528365716,0.006475929093745887,0.08809275683396615,
0.5217391304347826,0.3959190188862691,0.5790938485610444,0.012951858187491774,0.09350745887960124,
0.5652173913043478,0.4092788443095712,0.5554098720444695,0.0,0.1282912716169044,
0.6086956521739131,0.42063208972870053,0.5412899234310169,0.0,0.15700449646186027,
0.6521739130434783,0.4301319988026557,0.5459082799318126,0.0,0.11106333670993086,
0.6956521739130435,0.4468520940554678,0.5099755365220994,0.0,0.10482513354564602,
0.7391304347826086,0.3674234994264108,0.6310328582537277,0.0,0.07409323781692041,
0.782608695652174,0.2952154366264024,0.7196273529306035,0.0,0.08630000218628617,
0.8260869565217391,0.2929262937055177,0.7210066163017956,0.0,0.09455687623434074,
0.8695652173913043,0.2630485752161671,0.7264328540913416,0.0,0.10029952120333192,
0.9130434782608695,0.23114022287890368,0.6787243422011076,0.0,0.0830715862963584,
0.9565217391304348,0.2000506538831655,0.620774468680883,0.0,0.07158629635837603,
1.0,0.18037017891234355,0.6015972210397262,0.0,0.08848628834199349,
0.0,0.16150867092440757,0.5832221787063682,0.0,0.11145686821795817,
0.043478260869565216,0.16980578446883648,0.5926934989206176,0.012970656240013536,0.14017009306291403,
0.08695652173913043,0.17692865730431018,0.6065372164611016,0.008647104160009023,0.18069655076920837,
0.13043478260869565,0.14377484738647983,0.6327053806407427,0.021611494382515306,0.11752745611030543,
0.17391304347826086,0.173708437524963,0.5851217403314395,0.033494996585020455,0.06551570846602878,
0.21739130434782608,0.1367108406594369,0.6366974872432328,0.09230783690809631,0.05987509018430394,
0.2608695652173913,0.1628006844112179,0.6187803073732885,0.15058023322117162,0.08251772713691255,
0.30434782608695654,0.16040499470172337,0.623252980362998,0.14679712515116766,0.09465890292160709,
0.34782608695652173,0.1743688733414923,0.6758977036873064,0.27589275084434584,0.10532069174093968,
0.391304347826087,0.213965709198471,0.7042322005967347,0.41036775256750074,0.05905158906565419,
0.43478260869565216,0.2194798513943417,0.6976310347502475,0.41036775256750074,0.08267805478833108,
0.4782608695652174,0.3278278847492023,0.6805974159150722,0.25969509558809706,0.07053687900363655,
0.5217391304347826,0.3304844345408,0.6907214739387336,0.28438320456667354,0.10532069174093968,
0.5652173913043478,0.3381315617207009,0.6781567441059667,0.21625279621031263,0.09350745887960124,
0.6086956521739131,0.4396172697086351,0.5406352936279546,0.10127764096972888,0.06981540457225312,
0.6521739130434783,0.44319353304991954,0.5212442507042946,0.06137564148354231,0.07483657510986089,
0.6956521739130435,0.4557276817617659,0.5160677560766107,0.05380942534353441,0.09803307122191535,
0.7391304347826086,0.41647482039669104,0.5879351348896874,0.05943474256067071,0.10354979995481677,
0.782608695652174,0.3576217215793856,0.6736935310845097,0.02944714927533508,0.09875454565329875,
0.8260869565217391,0.33065693514782496,0.6874691368535768,0.024064640236604824,0.10482513354564602,
0.8695652173913043,0.28728666332576747,0.7463479792561817,0.0,0.09333984360766368,
0.9130434782608695,0.2479026919057961,0.6609604138168512,0.11579600353403387,0.1329407735080419,
0.9565217391304348,0.2420204028656434,0.6869015387584358,0.11579600353403387,0.1329407735080419,
1.0,0.17328917430815624,0.7651865600339046,0.17115000219310614,0.08152661074632524,
0.0,0.1677929400840304,0.7787748584315751,0.17115000219310614,0.08152661074632524,
0.043478260869565216,0.16614075627769406,0.7878904838395363,0.17115000219310614,0.07901238166726182,
0.08695652173913043,0.13371086377297148,0.7360252618992211,0.16537273405141895,0.05833011463427078,
0.13043478260869565,0.1305357246554498,0.7543416524294146,0.16537273405141895,0.06762911841654581,
0.17391304347826086,0.13028005226539846,0.7649481688339456,0.16537273405141895,0.05833011463427078,
0.21739130434782608,0.12153320291287788,0.7661666127448478,0.19065611469318447,0.07514265517165991,
0.2608695652173913,0.11572616991370015,0.7434570129582647,0.19065611469318447,0.05403041852804642,
0.30434782608695654,0.11557932677919128,0.6698508919804066,0.1928178907331867,0.05151618944898302,
0.34782608695652173,0.11475587986416841,0.706909371612149,0.19667462450890086,0.08339952921971448,
0.391304347826087,0.20267266687211216,0.6673477843808355,0.3907504182566686,0.08296955960909205,
0.43478260869565216,0.2272090053616238,0.6510520430693434,0.3880481982066658,0.10692396825512503,
0.4782608695652174,0.3549282117891964,0.6183773127257386,0.17151499771290363,0.08914217418870567,
0.5217391304347826,0.3635978604069369,0.6079297237878469,0.16989366568290193,0.06010100642039369,
0.5652173913043478,0.3790699394447982,0.5961028714787633,0.17097455370290307,0.1009554070500441,
0.6086956521739131,0.40933469914646586,0.5716980453813597,0.2788001829677112,0.11778981044899033,
0.6521739130434783,0.42557620314900674,0.5614264118529618,0.2183581780927496,0.13211727238939217,
0.6956521739130435,0.4252236546513038,0.6162053040149998,0.03885557456247533,0.12627260073313465,
0.7391304347826086,0.40466251155219946,0.6766261212427371,0.11411044482458285,0.14957112353245544,
0.782608695652174,0.3104725093717598,0.7651070963005848,0.22617816794180123,0.08624170122213397,
0.8260869565217391,0.3049612652293527,0.6854674075713802,0.22617816794180123,0.07694269743985892,
0.8695652173913043,0.23663836252909237,0.6457790567654855,0.2054313839752868,0.07694269743985892,
0.9130434782608695,0.23352464627329694,0.6588848967822865,0.2054313839752868,0.08875593030119737,
0.9565217391304348,0.23049290789655674,0.6423299523406799,0.2054313839752868,0.053316231717182035,
1.0,0.21837900891537462,0.6991408456833219,0.258789656058299,0.06512946457852048,
0.0,0.20385348093065014,0.6518637083453948,0.2973350627541653,0.06764369365758387,
0.043478260869565216,0.20267881991576567,0.6559390626685058,0.2973350627541653,0.07694269743985892,
0.08695652173913043,0.18305259145034636,0.6534662269673425,0.3041023616619985,0.09127015938026077,
0.13043478260869565,0.18128498810907812,0.6588621928584809,0.3041023616619985,0.07694269743985892,
0.17391304347826086,0.17918917227727257,0.6688008355043962,0.3041023616619985,0.07694269743985892,
0.21739130434782608,0.16055973500252624,0.6653214591811829,0.2862379457488204,0.08196386797746669,
0.2608695652173913,0.16189081272163594,0.6614163842866144,0.31670958888659134,0.08196386797746669,
0.30434782608695654,0.16150096633464797,0.6684735206028648,0.32319491700659814,0.08196386797746669,
0.34782608695652173,0.19503931714418776,0.7062585257963876,0.2774404571686373,0.07087210954751165,
0.391304347826087,0.2027672571033537,0.6819785712799147,0.28176400924864187,0.08268534240885009,
0.43478260869565216,0.21894994472876447,0.6584951460902898,0.2763595691486362,0.09384268942347634,
0.4782608695652174,0.3929003766544121,0.6279753965145694,0.2037959534058938,0.16553101246911872,
0.5217391304347826,0.40225837234151557,0.6185627281034846,0.20163417736589156,0.13681778762416286,
0.5652173913043478,0.4105603684887981,0.6139897794503001,0.21676660964590733,0.13971826059073456,
0.6086956521739131,0.4147844260199707,0.5993665605258229,0.20865994949589886,0.2459280420349952,
0.6521739130434783,0.4455688471509896,0.5577464842027992,0.16672306082423197,0.1333561678776263,
0.6956521739130435,0.4443431345436007,0.5695582005626789,0.16996572488423534,0.1742324313688338,
0.7391304347826086,0.34959441269748476,0.7356487551627776,0.22491399890971295,0.12878682981219802,
0.782608695652174,0.3443694023003234,0.7406776742857252,0.20387427862473448,0.14989906645581155,
0.8260869565217391,0.3350541106360729,0.7633134863199399,0.19522717446472546,0.15498582557809054,
0.8695652173913043,0.25649733019987264,0.6796419591215854,0.25537154350809255,0.14203572391578428,
0.9130434782608695,0.24228681145627304,0.7230745653617585,0.25104799142808804,0.10659602533176893,
0.9565217391304348,0.24117503937722,0.6607409425533969,0.24672443934808355,0.14203572391578428,
1.0,0.2433951011684478,0.6618458668452709,0.242400887268079,0.12349601731538637,
0.0,0.2273054619863208,0.6334735300628331,0.572156324604771,0.11025441083231917,
0.043478260869565216,0.22481059183457605,0.6293716878286157,0.5753989886647742,0.13573921978734727,
0.08695652173913043,0.21238871218550245,0.6517861366057256,0.6308391450645713,0.15547409615286514,
0.13043478260869565,0.23146086762894072,0.6782891836614997,0.4518769855442976,0.06228000495558196,
0.17391304347826086,0.23997626808590755,0.6794092439025775,0.438906329304284,0.09132117272389394,
0.21739130434782608,0.21589387634083446,0.6921556051257893,0.29549911962454023,0.08235011186497498,
0.2608695652173913,0.21055827363702484,0.7055584881457139,0.2868520154645312,0.05330894409666301,
0.30434782608695654,0.20934175544225506,0.7212639274382596,0.2911755675445357,0.13436185950925167,
